student_id,lifestyle_type,age,gender,course,year_of_study,hostel_block,sleep_time,wake_time,alarm_count,snooze_frequency,noise_sleep_tolerance,lights_off_time,study_hours,study_time_preference,silence_requirement,self_talking_study,academic_seriousness,cleanliness_score,organization_score,laundry_frequency,bed_making_habit,room_cleaning_frequency,bathing_frequency,towel_management,phone_call_frequency,late_night_calls,talkativeness,guest_frequency,overnight_guest_comfort,friendship_expectation,guest_timing_preference,privacy_preference,sharing_comfort,boundary_importance,unauthorized_usage,borrowing_frequency,independence_preference,fan_speed_preference,temperature_preference,entry_exit_noise_awareness,conflict_tolerance,conflict_style,criticism_response,emotional_stability,negativity_level,communication_respect,punctuality,adaptability,schedule_consistency,smoking,drinking,gaming_hours,music_frequency,music_volume,room_eating_habit,food_smell_tolerance,food_preference,gym_frequency,religious_practice_frequency,expense_responsibility
673,disciplined,18,Female,EE,1,B,21,5,2,3,5,21,5,Afternoon,3,5,1,4,5,6,1,6,1,5,5,1,3,1,1,3,Morning,3,4,4,0,5,2,5,4,4,3,Complain,4,4,3,4,3,5,5,1,0,1,3,3,1,4,Eggetarian,1,1,5
674,average,24,Male,CSE,4,A,1,7,4,3,5,1,5,Afternoon,4,3,3,2,2,4,0,7,3,3,3,4,2,2,0,2,Morning,3,2,3,0,3,3,3,2,4,3,Direct,2,5,1,3,2,4,4,0,0,1,4,5,0,5,Vegetarian,2,1,4
675,night_owl,19,Male,BBA,1,B,2,10,1,2,5,2,4,Afternoon,5,5,5,3,3,2,1,5,3,3,2,2,3,2,1,4,Evening,4,3,4,0,3,3,5,3,4,4,Complain,5,2,2,5,2,4,1,1,1,3,2,4,0,3,Vegetarian,1,3,2
676,average,22,Male,BBA,2,D,1,6,4,4,3,1,2,Evening,1,3,4,3,4,3,0,1,1,5,4,2,4,2,0,2,Evening,2,2,4,0,5,4,5,2,2,3,Complain,4,4,2,3,4,3,3,1,0,2,2,5,0,4,Eggetarian,2,2,2
677,clean_freak,21,Male,ME,4,B,1,7,1,3,1,1,2,Morning,2,4,1,3,3,7,0,1,2,2,3,5,3,3,1,2,Anytime,4,3,5,0,4,2,1,1,5,2,Direct,3,2,5,5,2,2,4,0,0,4,2,2,1,2,Vegetarian,0,2,4
678,night_owl,19,Female,ECE,3,C,1,9,4,3,5,1,2,Afternoon,4,5,1,2,3,1,1,2,1,1,5,4,2,2,0,4,Evening,3,2,2,0,5,3,1,2,2,2,Direct,4,5,3,2,4,3,2,0,0,2,2,1,0,5,Vegetarian,4,3,2
679,night_owl,18,Male,EE,1,B,1,8,4,5,5,1,5,Night,3,5,4,3,3,6,1,1,3,3,5,1,3,3,0,3,Anytime,2,2,3,1,5,3,4,2,3,2,Aggressive,4,2,5,2,3,4,1,0,0,2,3,3,0,4,Non-Vegetarian,1,1,3
680,gamer,20,Male,EE,2,C,22,9,4,4,3,22,2,Night,5,5,4,4,5,6,1,5,2,4,3,5,2,2,0,3,Anytime,3,4,2,1,3,2,5,4,4,2,Aggressive,4,2,4,5,1,2,1,0,1,5,4,4,1,4,Eggetarian,4,5,2
681,gamer,20,Male,BCOM,1,C,1,6,3,1,4,1,3,Night,3,1,5,3,3,4,0,4,3,5,2,1,2,2,1,2,Evening,3,2,2,0,4,3,2,1,2,2,Direct,2,4,3,5,5,4,2,0,0,5,4,3,0,4,Non-Vegetarian,3,1,2
682,social,24,Male,IT,4,B,0,9,5,1,2,0,1,Afternoon,3,1,2,4,4,3,0,2,3,5,3,4,5,5,1,5,Morning,3,5,2,1,1,1,4,3,3,3,Direct,3,3,2,2,1,3,4,0,1,4,5,4,0,5,Eggetarian,3,1,4
683,introvert,24,Female,CE,4,D,22,6,3,4,4,22,4,Morning,3,3,3,5,5,4,0,5,1,3,5,4,2,1,0,1,Evening,4,2,5,0,1,5,1,5,4,4,Avoid,3,5,2,4,5,2,2,0,0,2,2,3,0,2,Non-Vegetarian,4,1,2
684,night_owl,24,Male,CE,2,A,3,10,5,3,3,3,5,Night,4,1,3,4,4,1,1,6,3,4,4,1,3,3,1,4,Afternoon,4,2,2,1,3,3,4,4,3,4,Aggressive,5,4,4,5,4,3,2,1,0,1,3,2,0,4,Eggetarian,1,5,3
685,average,20,Male,ECE,4,C,22,8,5,5,5,22,5,Afternoon,5,5,5,3,2,4,1,3,3,3,2,2,2,3,0,4,Evening,4,2,3,0,5,4,4,2,4,4,Aggressive,4,2,1,5,4,2,3,1,0,2,1,2,0,2,Non-Vegetarian,1,1,2
686,disciplined,23,Male,CE,2,A,21,5,1,5,3,21,3,Night,3,3,5,5,5,5,1,3,2,2,3,3,2,2,0,3,Morning,3,2,3,0,5,3,3,3,5,4,Avoid,4,4,4,4,5,5,4,0,0,1,4,4,1,3,Eggetarian,1,5,5
687,introvert,23,Female,EE,1,D,24,8,2,3,4,24,2,Morning,5,5,5,3,4,4,0,3,2,5,3,4,2,1,0,1,Afternoon,5,3,5,0,4,5,1,4,4,3,Avoid,5,5,5,2,1,2,2,1,0,1,3,3,0,2,Vegetarian,4,4,2
688,disciplined,19,Male,IT,1,A,23,6,3,4,2,23,5,Evening,4,2,2,4,3,4,1,4,2,2,2,5,2,2,0,4,Afternoon,3,2,4,0,2,3,2,3,4,4,Direct,4,4,2,4,4,5,5,0,0,2,3,2,0,3,Non-Vegetarian,4,3,4
689,clean_freak,20,Male,BCOM,3,C,22,7,2,2,5,22,2,Night,1,2,3,3,2,3,0,1,1,5,1,4,3,2,0,2,Evening,4,2,5,0,4,4,2,4,5,3,Complain,4,5,4,4,4,2,3,0,0,2,3,3,1,3,Vegetarian,2,4,2
690,average,21,Female,BBA,1,C,23,7,5,2,5,23,4,Afternoon,4,1,2,2,2,1,0,2,2,2,2,5,2,3,0,3,Evening,4,2,3,1,4,2,2,5,2,2,Direct,3,5,1,2,2,3,3,0,1,3,3,4,0,4,Vegetarian,0,1,3
691,fitness_focused,19,Male,CSE,4,C,22,6,1,3,3,22,3,Night,3,2,4,3,3,3,0,7,1,5,4,5,2,3,0,2,Morning,4,2,3,0,2,3,4,5,2,3,Avoid,5,4,3,5,5,5,5,0,0,1,1,5,0,3,Eggetarian,6,2,4
692,disciplined,22,Male,CSE,4,B,23,5,3,5,4,23,6,Night,3,3,4,5,5,4,0,4,1,5,3,4,4,1,0,3,Evening,3,4,2,0,2,2,3,4,5,4,Aggressive,4,4,3,5,4,4,5,0,0,1,4,2,1,2,Eggetarian,2,1,5
693,average,23,Female,IT,3,D,0,9,1,1,2,0,3,Night,3,2,2,4,4,6,1,5,2,2,1,1,4,2,0,2,Evening,2,4,3,0,3,3,5,3,4,2,Aggressive,3,3,4,5,4,2,3,0,0,2,4,3,0,2,Vegetarian,4,4,2
694,night_owl,19,Female,ME,2,B,1,8,5,2,3,1,3,Evening,2,5,2,2,3,6,1,1,1,3,5,4,2,3,0,3,Anytime,4,4,4,0,2,4,1,5,3,4,Avoid,4,5,4,5,5,2,1,1,1,2,3,3,1,5,Non-Vegetarian,3,5,3
695,introvert,19,Female,CSE,3,B,24,7,5,2,3,24,2,Evening,3,5,2,4,5,4,0,5,2,2,4,4,1,1,0,1,Afternoon,5,2,4,1,2,5,4,5,4,4,Direct,3,5,1,4,4,2,2,0,0,3,4,2,1,2,Vegetarian,2,1,3
696,social,23,Female,ECE,1,D,1,8,2,5,5,1,4,Night,5,2,3,3,4,3,0,7,1,5,3,1,5,5,1,5,Morning,1,5,3,0,5,3,2,2,2,5,Direct,5,2,1,5,5,4,2,0,0,4,4,3,0,5,Non-Vegetarian,4,2,4
697,fitness_focused,22,Male,ECE,2,B,22,6,4,2,1,22,4,Afternoon,1,1,2,2,3,1,1,2,1,1,2,2,3,2,0,3,Morning,4,4,2,0,2,3,1,2,2,2,Aggressive,5,4,1,4,2,5,4,0,0,2,1,4,1,4,Non-Vegetarian,7,1,4
698,introvert,23,Male,ECE,4,D,23,6,2,3,3,23,3,Evening,2,5,4,3,3,1,1,3,3,4,3,4,1,1,0,1,Anytime,4,3,5,0,2,5,2,5,2,2,Avoid,2,2,5,3,5,2,4,0,0,1,2,1,0,2,Non-Vegetarian,0,1,3
699,gamer,24,Male,ME,3,A,23,7,3,2,4,23,5,Afternoon,3,2,1,2,1,2,0,1,2,4,5,3,4,3,0,4,Afternoon,2,3,3,0,1,4,1,4,3,4,Direct,2,3,4,5,2,4,1,0,0,4,5,2,1,4,Vegetarian,3,4,2
700,clean_freak,19,Male,CSE,3,A,1,8,2,1,3,1,2,Evening,2,1,5,4,4,7,0,1,3,3,1,4,3,3,0,4,Evening,5,2,5,0,4,3,4,1,4,3,Complain,5,5,5,5,1,4,2,0,0,4,4,3,1,1,Non-Vegetarian,4,2,3
701,average,18,Male,BCOM,2,D,23,9,5,4,2,23,3,Afternoon,5,1,1,4,5,2,0,1,2,1,1,2,2,2,1,2,Anytime,2,3,4,0,1,4,5,1,3,2,Avoid,4,2,4,4,1,2,4,1,1,3,4,1,0,5,Vegetarian,3,3,4
702,average,24,Female,BBA,4,B,22,7,3,1,4,22,2,Evening,3,5,1,2,3,6,0,5,1,1,1,3,3,3,1,4,Anytime,3,3,3,0,5,3,2,3,4,3,Direct,2,5,1,3,1,3,3,0,0,1,4,4,0,3,Vegetarian,1,5,2
703,average,20,Male,EE,4,B,1,9,2,3,2,1,3,Morning,5,3,5,4,5,2,1,5,3,5,4,2,3,3,0,3,Afternoon,4,4,2,0,3,4,4,1,2,4,Complain,2,3,5,5,4,2,4,0,0,3,3,3,0,5,Vegetarian,4,5,2
704,average,24,Female,IT,2,B,22,9,4,4,2,22,3,Night,2,3,2,2,2,1,1,6,1,1,1,4,3,2,0,3,Morning,2,3,4,0,1,3,4,2,3,4,Complain,3,5,2,5,2,4,4,1,0,2,2,3,1,2,Non-Vegetarian,2,3,3
705,average,23,Male,EE,2,C,0,7,1,1,1,0,5,Evening,3,5,3,3,4,3,1,6,2,2,1,5,4,3,0,4,Evening,3,2,4,0,3,2,2,5,2,2,Aggressive,4,5,5,3,3,4,3,0,0,4,2,3,1,3,Non-Vegetarian,1,5,4
706,night_owl,21,Female,ECE,3,B,1,8,4,3,1,1,4,Evening,1,5,2,3,3,5,0,6,1,1,3,4,4,2,1,3,Afternoon,2,2,4,0,2,3,4,3,2,4,Aggressive,5,3,3,3,1,4,1,0,1,4,1,4,1,5,Vegetarian,0,4,4
707,social,19,Female,EE,1,B,23,9,4,5,1,23,4,Evening,1,4,1,3,3,1,1,5,1,1,1,2,5,4,1,4,Afternoon,1,5,2,0,3,1,2,4,2,5,Complain,5,5,3,3,2,2,2,0,1,4,4,4,1,3,Non-Vegetarian,0,4,4
708,average,21,Female,EE,2,A,22,6,3,1,3,22,4,Afternoon,3,4,1,4,4,2,1,2,1,5,4,1,4,3,1,2,Evening,4,4,4,0,4,3,4,4,2,3,Avoid,3,2,3,4,4,3,4,1,1,2,4,4,1,2,Non-Vegetarian,2,1,2
709,average,19,Female,ECE,3,A,0,7,5,1,2,0,4,Night,1,2,5,3,4,6,1,5,3,4,4,1,4,3,0,3,Evening,4,3,3,0,4,3,1,2,2,2,Direct,4,3,4,3,2,3,3,0,0,1,2,3,1,4,Vegetarian,4,3,4
710,social,20,Female,IT,2,C,23,8,2,4,4,23,3,Morning,4,4,3,3,3,2,1,7,2,5,3,2,5,4,1,4,Afternoon,2,5,3,1,5,3,1,1,4,4,Direct,3,3,2,3,5,3,4,1,0,2,4,5,1,5,Non-Vegetarian,4,5,4
711,disciplined,18,Male,IT,3,A,22,5,1,5,3,22,3,Evening,5,1,2,5,4,4,1,4,2,2,5,3,2,1,1,3,Afternoon,3,2,4,0,3,3,1,3,4,4,Aggressive,3,4,3,4,5,5,4,0,0,0,2,3,1,2,Vegetarian,4,5,5
712,night_owl,19,Female,ME,2,D,3,9,2,5,1,3,4,Morning,5,1,4,2,2,1,0,2,3,2,1,5,3,3,1,2,Evening,2,3,4,1,1,4,2,1,4,4,Avoid,2,3,4,2,2,4,1,0,1,2,4,4,1,5,Non-Vegetarian,3,4,2
713,gamer,20,Female,BBA,3,C,0,8,3,5,1,0,3,Evening,5,1,5,3,4,3,0,3,3,1,1,1,2,3,0,4,Evening,3,2,2,0,5,4,2,2,4,2,Avoid,2,2,3,2,3,4,3,0,0,4,5,1,0,5,Non-Vegetarian,0,4,2
714,clean_freak,21,Male,BBA,4,C,22,8,1,3,3,22,5,Night,2,1,4,3,4,2,1,6,1,4,5,4,2,2,0,4,Evening,4,3,5,0,4,2,3,2,4,2,Avoid,4,3,4,5,1,2,3,0,1,3,1,5,1,3,Non-Vegetarian,0,4,4
715,introvert,22,Male,EE,3,D,24,7,3,4,3,24,4,Afternoon,2,5,1,3,3,1,1,2,2,2,5,4,2,1,0,2,Evening,5,2,4,0,5,5,4,5,4,3,Avoid,2,4,4,5,1,4,4,0,0,4,2,3,1,2,Eggetarian,1,5,4
716,disciplined,24,Female,ECE,4,D,23,5,4,2,3,23,6,Morning,2,1,4,4,3,6,1,1,3,4,5,5,2,1,1,3,Evening,3,3,2,0,4,3,3,2,4,2,Aggressive,5,5,1,5,1,5,5,0,0,1,4,1,1,4,Non-Vegetarian,3,1,5
717,average,22,Female,CSE,2,D,23,9,3,4,1,23,4,Evening,3,1,4,2,1,2,0,5,2,4,2,2,2,3,1,2,Afternoon,3,3,4,1,1,4,2,1,2,4,Aggressive,5,4,5,5,5,3,4,0,1,4,4,2,0,5,Vegetarian,0,3,2
718,night_owl,18,Female,CE,4,B,2,10,5,1,4,2,4,Afternoon,2,1,1,2,2,3,1,5,3,1,1,4,3,2,0,4,Morning,4,4,3,0,4,4,1,5,3,4,Complain,3,5,1,5,2,2,1,0,0,2,3,4,1,3,Eggetarian,2,4,3
719,average,22,Female,ME,3,A,22,8,1,1,2,22,3,Night,2,1,2,2,2,7,0,6,2,3,4,2,4,3,0,4,Afternoon,3,3,2,0,5,4,2,1,2,4,Direct,5,4,5,5,2,4,2,0,0,1,1,1,0,2,Non-Vegetarian,3,5,2
720,clean_freak,19,Female,BBA,4,D,23,9,5,3,4,23,3,Morning,2,2,4,3,4,5,1,3,1,2,2,4,4,2,0,4,Evening,4,2,5,0,3,2,3,2,4,4,Avoid,3,4,3,4,4,4,3,1,0,1,3,1,0,1,Non-Vegetarian,3,5,3
721,social,21,Male,ME,4,C,23,8,5,3,5,23,1,Evening,2,5,5,2,3,5,0,1,3,1,3,1,5,5,1,5,Anytime,2,5,4,0,2,2,1,4,3,4,Direct,4,3,3,3,2,4,3,0,1,3,5,5,0,3,Eggetarian,2,5,3
722,social,20,Male,EE,3,D,0,8,4,1,2,0,4,Evening,3,1,1,4,5,7,0,6,2,5,3,4,5,4,1,4,Afternoon,3,5,4,0,4,1,1,5,3,3,Direct,5,5,1,5,4,2,4,0,1,2,5,3,1,2,Non-Vegetarian,1,1,4
723,disciplined,24,Male,CE,1,A,21,5,5,5,4,21,6,Night,4,2,4,4,3,2,1,2,2,3,5,2,3,2,1,3,Morning,3,4,2,0,5,4,1,3,5,4,Complain,5,5,2,5,4,5,4,0,0,1,4,2,0,2,Non-Vegetarian,2,5,4
724,social,23,Female,EE,4,D,1,7,1,3,5,1,4,Morning,1,2,3,2,1,2,0,4,2,2,3,3,5,4,1,4,Evening,3,4,3,0,1,2,4,1,3,5,Direct,5,2,1,2,1,4,4,0,0,4,4,5,1,4,Non-Vegetarian,3,2,4
725,average,21,Female,CE,4,B,22,8,1,2,1,22,4,Night,4,1,5,2,1,1,0,1,2,3,2,5,4,3,0,3,Morning,2,2,4,0,2,3,5,3,4,2,Complain,3,4,1,3,3,4,3,0,1,2,2,2,1,5,Non-Vegetarian,3,4,2
726,fitness_focused,21,Male,IT,1,B,0,6,2,5,5,0,5,Afternoon,5,4,3,3,4,6,0,1,3,1,5,2,3,2,0,4,Afternoon,4,4,4,1,1,2,4,4,2,4,Avoid,2,5,1,5,3,4,5,0,0,1,2,2,0,2,Non-Vegetarian,7,4,4
727,average,24,Female,BBA,4,D,22,7,5,5,5,22,3,Morning,2,1,2,4,4,3,1,3,1,3,5,5,2,2,0,2,Anytime,2,3,3,1,5,3,1,5,4,2,Complain,5,3,4,4,3,3,2,0,0,3,4,4,1,4,Vegetarian,2,3,2
728,night_owl,24,Male,IT,4,C,3,9,3,2,4,3,6,Morning,1,5,3,2,1,7,0,3,3,4,4,2,2,3,0,3,Anytime,3,3,4,1,4,2,3,1,4,3,Direct,3,3,1,3,3,3,2,0,0,4,3,5,1,2,Vegetarian,2,3,3
729,average,19,Male,ME,2,C,0,7,3,3,4,0,2,Evening,1,3,3,4,4,7,0,4,1,5,5,1,4,2,0,3,Afternoon,3,2,3,0,5,4,4,2,4,4,Aggressive,5,4,4,5,2,2,4,1,0,2,3,3,1,5,Eggetarian,1,4,4
730,disciplined,24,Male,ECE,2,B,23,7,3,1,2,23,4,Afternoon,5,1,4,4,4,2,1,7,3,1,5,3,3,2,1,3,Morning,4,4,2,0,3,4,5,2,4,3,Direct,2,4,3,5,2,4,4,0,1,0,4,4,0,4,Eggetarian,2,5,4
731,average,21,Female,IT,4,A,1,9,2,1,2,1,3,Evening,1,5,4,2,3,4,1,4,2,2,3,4,3,2,0,2,Morning,4,2,3,1,2,4,5,3,3,3,Avoid,5,3,1,5,2,2,2,0,0,1,1,4,0,5,Vegetarian,4,1,2
732,fitness_focused,23,Female,EE,1,C,1,8,5,1,1,1,5,Afternoon,3,2,1,2,1,1,0,4,2,2,4,4,2,2,1,3,Evening,3,2,3,0,5,4,3,4,4,3,Avoid,3,5,1,4,1,5,5,0,0,1,1,4,1,2,Eggetarian,7,1,4
733,gamer,18,Female,BBA,1,A,1,8,5,3,2,1,2,Night,2,3,3,2,1,4,1,6,2,5,5,3,3,3,0,2,Morning,3,3,2,0,3,2,2,5,4,2,Complain,4,4,3,2,4,2,1,0,1,7,4,5,1,2,Vegetarian,1,1,3
734,social,23,Male,BBA,4,D,23,8,5,3,2,23,2,Afternoon,1,4,1,3,3,5,1,3,2,1,2,5,4,5,1,4,Afternoon,1,4,4,0,3,3,2,1,4,5,Complain,4,3,1,5,4,4,2,0,0,4,5,3,1,2,Non-Vegetarian,0,4,4
735,average,23,Male,EE,1,B,0,7,1,2,2,0,4,Morning,2,4,3,4,4,7,0,7,1,5,2,5,3,3,0,4,Afternoon,3,4,3,0,3,2,5,5,4,3,Avoid,4,2,2,3,1,4,3,0,0,3,4,2,0,2,Eggetarian,2,1,3
736,fitness_focused,24,Female,BCOM,1,C,22,8,1,5,2,22,3,Night,4,2,1,2,3,1,1,3,2,3,4,5,4,2,0,4,Morning,3,2,3,0,1,2,2,3,3,3,Complain,5,5,3,5,2,5,5,0,0,3,4,4,1,2,Non-Vegetarian,5,2,5
737,average,18,Female,BCOM,3,A,23,6,5,1,5,23,2,Afternoon,4,5,5,2,3,6,0,3,1,5,5,3,2,3,0,4,Afternoon,3,2,3,0,2,3,5,3,3,3,Complain,3,5,4,4,5,2,2,0,0,2,4,4,0,5,Non-Vegetarian,1,3,4
738,social,19,Female,CE,4,D,0,7,5,5,2,0,2,Morning,2,5,3,2,3,3,0,6,3,4,1,5,5,4,1,4,Anytime,1,5,4,0,1,1,3,5,4,4,Complain,4,5,2,4,4,2,4,1,0,1,5,5,0,5,Non-Vegetarian,4,1,4
739,average,24,Female,IT,4,D,23,9,1,1,2,23,4,Morning,3,4,2,3,4,7,0,1,3,1,3,1,4,3,1,3,Evening,2,2,3,0,1,4,5,5,3,4,Aggressive,2,5,5,2,4,3,4,1,0,2,4,2,1,2,Vegetarian,0,3,4
740,gamer,21,Female,BCOM,1,B,1,8,4,2,5,1,2,Afternoon,5,1,2,3,4,5,1,6,1,3,5,5,2,3,0,4,Evening,2,4,4,0,5,3,3,2,3,4,Avoid,2,4,3,3,4,3,1,0,1,6,5,5,1,5,Vegetarian,3,1,3
741,clean_freak,24,Female,EE,1,C,0,6,1,1,3,0,2,Night,3,4,1,2,1,7,0,1,3,4,3,1,3,3,0,4,Anytime,4,2,5,0,3,2,4,2,5,3,Aggressive,3,4,1,5,2,3,3,0,0,4,3,5,1,3,Eggetarian,1,4,2
742,gamer,24,Female,CE,2,C,22,9,4,4,1,22,4,Afternoon,4,1,1,3,3,2,0,3,1,2,3,4,2,2,1,2,Afternoon,2,3,4,1,4,3,3,2,3,2,Aggressive,2,2,4,5,1,3,2,0,1,6,4,4,1,3,Eggetarian,3,2,4
743,introvert,18,Female,CE,1,D,24,7,4,4,2,24,3,Night,1,2,3,4,3,1,1,6,1,5,1,3,2,1,0,2,Evening,5,1,5,1,1,5,4,4,4,2,Direct,2,3,4,2,4,4,2,0,1,3,1,3,0,5,Vegetarian,1,3,2
744,introvert,24,Female,CE,1,B,22,8,1,4,4,22,5,Night,4,3,3,5,4,3,0,6,3,2,3,2,1,1,0,2,Evening,4,2,4,0,5,5,1,4,4,4,Avoid,4,2,2,2,3,3,2,0,0,2,4,2,1,4,Non-Vegetarian,2,3,2
745,average,20,Male,CSE,4,A,0,8,4,1,3,0,3,Evening,1,5,4,4,4,7,1,3,1,2,2,3,4,3,0,3,Anytime,4,2,3,0,3,3,1,1,3,4,Avoid,4,4,1,4,1,3,4,1,1,3,1,5,0,5,Eggetarian,2,5,3
746,average,24,Male,BCOM,2,C,0,8,5,1,1,0,5,Night,2,1,2,3,3,7,0,4,2,4,1,3,2,3,1,2,Afternoon,2,2,4,0,4,2,5,1,2,2,Complain,2,3,5,5,1,4,4,0,0,3,2,4,1,2,Vegetarian,3,5,2
747,night_owl,22,Male,CSE,1,A,3,8,3,5,1,3,6,Morning,3,1,2,2,2,6,0,3,1,5,1,1,3,3,0,3,Anytime,4,4,2,0,1,2,1,1,3,4,Aggressive,4,5,1,3,1,2,2,1,0,4,3,2,0,3,Eggetarian,2,5,4
748,gamer,21,Male,CSE,4,C,0,8,5,1,2,0,5,Morning,5,2,1,2,1,1,1,6,2,3,4,3,3,2,1,3,Evening,3,4,4,0,2,2,3,5,4,3,Direct,4,2,5,5,3,4,1,1,0,6,4,5,1,3,Eggetarian,4,3,2
749,clean_freak,19,Male,CE,1,D,23,8,5,4,4,23,4,Morning,2,4,1,2,3,7,1,7,2,4,3,3,4,3,0,4,Morning,5,4,4,0,5,2,3,1,4,3,Complain,4,3,4,5,5,4,4,0,1,2,1,4,1,2,Non-Vegetarian,4,2,2
750,average,22,Female,ME,4,D,23,7,2,4,5,23,3,Morning,2,4,3,2,2,1,0,5,3,5,3,3,4,3,0,2,Afternoon,4,2,2,1,4,2,1,4,2,4,Complain,4,2,2,5,5,3,3,1,0,3,2,3,0,4,Eggetarian,1,5,2
751,disciplined,19,Male,CE,1,D,23,7,4,4,5,23,3,Night,4,4,3,5,5,6,0,7,1,1,1,1,3,1,0,4,Evening,2,4,3,0,5,2,4,1,4,4,Aggressive,5,5,5,5,2,4,5,0,0,1,2,5,0,3,Vegetarian,2,2,5
752,gamer,21,Female,BCOM,2,D,1,8,3,4,3,1,2,Afternoon,1,5,5,3,2,1,0,3,3,3,4,1,2,3,0,4,Afternoon,4,3,4,1,5,4,3,2,2,4,Complain,5,3,5,3,3,4,3,0,0,7,4,4,0,3,Eggetarian,2,2,2
753,social,18,Male,IT,3,D,23,8,4,5,3,23,4,Night,4,5,1,4,5,5,1,2,3,4,1,2,5,5,1,5,Afternoon,3,4,2,0,4,1,2,3,4,3,Direct,5,4,2,3,4,3,4,1,0,4,4,5,1,4,Non-Vegetarian,4,5,3
754,introvert,22,Male,BCOM,2,B,22,6,5,1,1,22,2,Morning,3,2,5,4,5,4,0,4,1,3,1,3,2,1,0,2,Evening,4,2,4,1,4,4,1,5,2,2,Direct,4,4,5,5,2,3,2,0,0,3,4,2,1,3,Eggetarian,2,5,2
755,gamer,20,Male,BCOM,1,D,23,8,1,2,2,23,4,Afternoon,2,3,2,3,3,3,1,6,2,4,4,2,3,2,1,3,Anytime,3,2,2,0,1,3,5,4,4,2,Complain,2,3,4,2,2,4,1,1,0,8,4,4,1,5,Non-Vegetarian,3,5,3
756,gamer,20,Female,ME,1,D,22,7,3,2,3,22,5,Night,5,2,1,2,1,3,0,4,3,3,2,3,3,3,1,3,Afternoon,3,4,2,1,5,2,1,4,2,4,Avoid,4,3,4,4,4,4,3,0,0,7,4,3,0,5,Eggetarian,1,1,4
757,average,24,Female,IT,4,C,0,7,5,1,5,0,4,Morning,5,3,4,3,2,1,0,6,2,2,4,2,4,2,0,3,Morning,3,3,2,1,5,3,1,3,4,2,Direct,3,4,2,5,2,4,3,0,0,4,2,5,1,5,Non-Vegetarian,3,4,4
758,disciplined,20,Female,CSE,4,A,21,7,5,5,4,21,7,Morning,3,3,5,4,4,1,0,6,1,5,2,2,4,1,0,2,Anytime,4,4,2,0,4,3,4,1,4,2,Avoid,5,5,1,5,4,5,4,0,1,2,1,5,1,3,Eggetarian,2,1,5
759,clean_freak,24,Male,BCOM,4,C,0,7,2,2,3,0,4,Afternoon,5,3,5,3,4,1,1,2,1,2,2,5,4,2,0,2,Evening,4,4,5,0,5,4,4,1,5,4,Avoid,4,5,3,5,2,3,4,0,1,4,3,4,1,3,Non-Vegetarian,2,1,3
760,introvert,22,Male,ECE,1,A,24,7,1,5,5,24,2,Night,3,4,3,4,3,6,1,5,1,1,3,5,1,1,0,1,Morning,5,2,5,0,3,5,4,1,4,2,Avoid,5,5,2,5,3,3,3,0,0,2,3,2,1,4,Eggetarian,4,4,2
761,average,21,Male,ME,4,B,22,6,3,1,2,22,3,Night,3,2,5,4,4,2,1,3,1,3,2,1,4,3,0,3,Morning,3,3,2,1,1,4,4,5,3,2,Direct,4,4,5,5,4,2,3,1,0,3,1,5,0,5,Non-Vegetarian,3,2,3
762,average,19,Female,IT,4,C,0,8,4,1,2,0,2,Evening,3,3,5,3,2,4,0,7,3,3,2,3,3,3,1,3,Anytime,3,2,3,0,1,2,2,5,3,4,Aggressive,5,4,4,2,5,2,4,1,0,3,4,5,0,3,Eggetarian,1,5,2
763,social,18,Male,IT,1,C,0,8,1,4,2,0,4,Evening,5,3,3,2,2,6,0,5,1,3,3,2,5,5,1,4,Anytime,1,4,2,0,2,1,4,3,2,3,Direct,3,4,3,5,3,4,4,0,1,4,4,5,0,2,Eggetarian,3,1,4
764,night_owl,21,Female,BCOM,2,D,2,11,4,2,1,2,6,Night,4,2,5,4,5,6,0,7,2,4,4,1,4,3,1,4,Evening,3,2,2,0,3,3,1,4,4,2,Aggressive,3,2,1,2,4,4,1,0,1,2,4,3,0,5,Eggetarian,1,3,3
765,average,18,Female,EE,1,C,1,9,1,1,4,1,5,Evening,2,5,5,4,4,2,1,7,3,3,5,1,4,3,0,4,Evening,2,3,3,0,2,4,5,1,3,2,Aggressive,4,5,2,5,5,2,4,0,0,4,1,3,0,3,Vegetarian,3,5,3
766,average,18,Male,ECE,3,D,23,9,1,2,4,23,4,Afternoon,4,5,5,2,1,3,0,3,1,2,4,1,3,2,0,3,Afternoon,4,2,4,0,5,2,1,4,4,3,Avoid,5,2,4,5,2,2,4,1,0,3,4,1,1,5,Non-Vegetarian,2,3,4
767,average,24,Male,IT,3,A,22,8,4,4,2,22,4,Morning,3,1,2,3,4,7,0,1,3,5,3,3,4,3,0,2,Evening,3,4,3,0,4,4,2,1,4,2,Avoid,4,2,1,4,1,3,2,1,1,3,2,1,1,5,Vegetarian,4,1,3
768,clean_freak,24,Male,ECE,3,C,1,9,1,2,3,1,2,Evening,4,3,1,2,1,7,1,3,3,3,1,5,4,2,0,4,Anytime,4,3,4,0,4,3,5,3,4,3,Aggressive,4,2,2,5,2,4,2,1,0,4,2,2,1,2,Non-Vegetarian,4,1,3
